id_matricula,id_aluno,id,Column1,co_uf_nasc,co_uf_end,co_curso_educ_profissional,co_municipio_end,co_municipio_nasc,co_pais_origem,in_autismo,in_baixa_visao,in_cegueira,in_def_auditiva,in_def_fisica,in_def_intelectual,in_def_multipla,in_surdez,in_surdocegueira,nome_escola_id,nu_ano,nu_ano_censo,nu_dias_atividade,nu_dur_aee_outras_redes,nu_dur_ativ_comp_outras_redes,nu_dur_aee_mesma_rede,nu_duracao_turma,nu_dur_ativ_comp_mesma_rede,nu_idade_referencia,nu_idade,nu_mes,tp_dependencia,tp_cor_raca,tp_sexo,in_necessidade_especial
59491176,117626165054,5574024,4302848,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2012,,,0,,355,0,,16,1,NA,0,2,0
59491177,118560038174,5591858,4320682,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,355,0,,15,6,NA,0,1,0
59491178,119762114506,5591836,4320660,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,355,270,,13,10,NA,3,2,0
59491179,118532526704,5655160,4383984,29,29,0,2927408,2906873,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,355,270,,13,6,NA,0,2,0
59491180,117626305670,5655430,4384254,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1993,2012,,,0,,295,0,,19,6,NA,0,2,0
59491181,117647149546,5661124,4389948,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1989,2012,,,0,,240,0,,23,12,NA,0,2,0
59491182,110148673987,5574134,4302958,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1992,2012,,,0,,355,0,,20,7,NA,0,2,0
59491183,118560021794,5574316,4303140,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,295,0,,14,8,NA,3,1,0
59491184,113393980369,5665605,4394429,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1992,2012,,,0,,240,0,,20,8,NA,3,1,0
59491185,120672983132,5655161,4383985,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,355,0,,14,6,NA,2,2,0
59491186,118560014402,5568063,4296887,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,295,0,,13,12,NA,0,2,0
59491187,118533502906,5568064,4296888,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,295,275,,14,12,NA,3,2,0
59491188,110073224897,5580134,4308958,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1993,2012,,,0,,355,0,,19,9,NA,3,2,0
59491189,118533139984,5586077,4314901,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2012,,,0,,355,0,,12,5,NA,3,2,0
59491190,121696873001,5655189,4384013,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,355,0,,13,5,NA,0,2,0
59491191,118530874080,5568065,4296889,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,295,0,,13,11,NA,2,2,0
59491192,118532009726,5660705,4389529,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2012,,,0,,295,275,,12,3,NA,2,2,0
59491193,118562629013,5574317,4303141,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,295,0,,15,1,NA,3,2,0
59491194,118533160916,5655162,4383986,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,355,0,,13,9,NA,0,2,0
59491195,117626313932,5567833,4296657,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1990,2012,,,0,,240,0,,22,1,NA,2,2,0
59491196,118530869086,5586078,4314902,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2012,,,0,,355,270,,12,10,NA,3,2,0
59491197,117626136380,5574025,4302849,29,29,0,2927408,2925204,76,0,0,0,0,0,0,0,0,0,474,1995,2012,,,0,,355,0,,17,7,NA,0,2,0
59491198,113469431174,5573989,4302813,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1991,2012,,,0,,240,0,,21,7,NA,3,2,0
59491199,122147226458,5665916,4394740,29,29,0,2927408,2926004,76,0,0,0,0,0,0,0,0,0,474,1989,2012,,,0,,240,0,,23,7,NA,3,2,0
59491200,122845929020,5654958,4383782,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2012,,,0,,355,0,,12,4,NA,0,2,0
59491201,118530880802,5585774,4314598,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,295,0,,13,3,NA,0,2,0
59491202,118530879715,5574318,4303142,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,295,0,,15,5,NA,0,2,0
59491203,118532080439,5665917,4394741,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1989,2012,,,0,,240,0,,23,4,NA,3,2,0
59491204,111234777010,5655190,4384014,29,29,0,2927408,2923308,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,355,270,,15,6,NA,2,2,0
59491205,110737016468,5665918,4394742,29,29,0,2927408,2913903,76,0,0,0,0,0,0,0,0,0,474,1991,2012,,,0,,240,0,,21,4,NA,0,2,0
59491206,112865757705,5580135,4308959,29,29,0,2927408,2910800,76,0,0,0,0,0,0,0,0,0,474,1995,2012,,,0,,355,0,,17,8,NA,3,2,0
59491207,123704298521,5665919,4394743,29,29,0,2927408,2901007,76,0,0,0,0,0,0,0,0,0,474,1990,2012,,,0,,240,0,,22,7,NA,0,2,0
59491208,123704298602,5585775,4314599,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2012,,,0,,295,0,,12,5,NA,3,2,0
59491209,118530869752,5585776,4314600,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2012,,,0,,295,275,,12,11,NA,0,2,0
59491210,111657780170,5660980,4389804,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1991,2012,,,0,,355,0,,21,4,NA,0,1,0
59491211,112895906210,5660442,4389266,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2012,,,0,,295,275,,17,11,NA,0,1,0
59491212,120723111870,5660834,4389658,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,355,0,,15,9,NA,2,1,0
59491213,117626210378,5567848,4296672,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1992,2012,,,0,,240,0,,20,10,NA,0,1,0
59491214,118533124952,5660443,4389267,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,295,275,,13,1,NA,0,1,0
59491215,118534105277,5655431,4384255,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2012,,,0,,295,0,,16,8,NA,0,1,0
59491216,117626122240,5567676,4296500,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2012,,,0,,240,0,,17,2,NA,0,1,0
59491217,120786420102,5567860,4296684,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1990,2012,,,0,,240,0,,22,1,NA,3,1,0
59491218,122147226610,5660671,4389495,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,355,0,,15,6,NA,0,2,0
59491219,118802770009,5660244,4389068,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2012,,,0,,355,0,,16,4,NA,0,1,0
59491220,118530881027,5591837,4320661,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,355,0,,13,10,NA,2,2,0
59491221,118532520692,5655163,4383987,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,355,0,,13,9,NA,0,2,0
59491222,117643169321,5574135,4302959,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2012,,,0,,355,0,,18,7,NA,3,2,0
59491223,115375605650,5660672,4389496,29,29,0,2927408,2929503,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,355,0,,13,8,NA,0,2,0
59491224,120922432251,5654959,4383783,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,355,0,,15,12,NA,3,2,0
59491225,118533141377,5655432,4384256,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2012,,,0,,295,275,,17,10,NA,2,2,0
59491226,123704298793,5585777,4314601,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,295,275,,13,2,NA,3,2,0
59491227,117643788226,5660245,4389069,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2012,,,0,,355,0,,17,9,NA,0,2,0
59491228,119667493767,5660673,4389497,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,355,0,,14,3,NA,0,2,0
59491229,121872613100,5580128,4308952,29,29,0,2927408,2905800,76,0,0,0,0,0,0,0,0,0,474,1994,2012,,,0,,240,0,,18,5,NA,0,2,0
59491230,119149485724,5585778,4314602,35,29,0,2927408,3550308,76,0,0,0,0,0,0,0,0,0,474,2001,2012,,,0,,295,0,,11,5,NA,3,2,0
59491231,111386117861,5586079,4314903,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2012,,,0,,355,270,,11,8,NA,3,2,0
59491232,113091886459,5573990,4302814,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2012,,,0,,240,0,,18,5,NA,0,1,0
59491233,122757552170,5655433,4384257,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2012,,,0,,295,0,,17,6,NA,0,1,0
59491234,116557789197,5655164,4383988,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,355,0,,14,6,NA,3,1,0
59491235,118533122828,5655411,4384235,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,295,275,,14,2,NA,3,1,0
59491236,121831658630,5591859,4320683,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,355,0,,15,7,NA,3,1,0
59491237,118525314608,5660981,4389805,29,29,0,2927408,2922508,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,355,270,,14,6,NA,3,1,0
59491238,122757552251,5567871,4296695,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2012,,,0,,295,0,,17,6,NA,2,1,0
59491239,118533142772,5660246,4389070,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,355,0,,15,10,NA,3,1,0
59491240,118533158938,5586080,4314904,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2012,,,0,,355,270,,12,6,NA,0,1,0
59491241,117636089210,5660814,4389638,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,355,0,,15,4,NA,3,2,0
59491242,115983246401,5585779,4314603,35,29,0,2927408,3518800,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,295,275,,13,1,NA,0,2,0
59491243,122071291106,5655434,4384258,29,29,0,2927408,2911907,76,0,0,0,0,0,0,0,0,0,474,1991,2012,,,0,,295,0,,21,10,NA,0,1,0
59491244,118532517985,5655165,4383989,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,355,0,,13,4,NA,0,2,0
59491245,123704298874,5568047,4296871,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1992,2012,,,0,,240,0,,20,1,NA,0,2,0
59491246,118532556611,5574319,4303143,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,295,0,,14,1,NA,3,2,0
59491248,118532502600,5665606,4394430,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1993,2012,,,0,,240,0,,19,12,NA,3,2,0
59491249,118533474856,5591860,4320684,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,355,0,,15,11,NA,3,2,0
59491250,123704298955,5660947,4389771,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,355,0,,15,6,NA,3,2,0
59491251,118803367585,5660247,4389071,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,355,0,,15,1,NA,3,2,0
59491252,118533137507,5660444,4389268,29,29,0,2910800,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,295,0,,14,9,NA,3,2,0
59491253,118532520420,5660445,4389269,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,295,275,,14,8,NA,3,2,0
59491254,117626326082,5567637,4296461,29,29,0,2927408,2932309,76,0,0,0,0,0,0,0,0,0,474,1996,2012,,,0,,355,0,,16,4,NA,3,2,0
59491255,112790308364,5574143,4302967,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1991,2012,,,0,,240,0,,21,9,NA,0,2,0
59491256,118533121694,5660982,4389806,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,355,0,,14,3,NA,3,2,0
59491257,122145519130,5580136,4308960,29,29,0,2919207,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2012,,,0,,355,0,,17,8,NA,0,2,0
59491258,118803108059,5567536,4296360,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,355,0,,15,1,NA,3,2,0
59491259,111129369047,5580129,4308953,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1992,2012,,,0,,240,0,,20,5,NA,3,2,0
59491260,123704299099,5574320,4303144,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,295,0,,14,10,NA,0,2,0
59491261,118532110443,5591838,4320662,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2012,,,0,,355,270,,12,3,NA,3,1,0
59491262,118532538397,5660674,4389498,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,355,0,,14,4,NA,0,1,0
59491263,118803557600,5574026,4302850,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2012,,,0,,355,0,,16,6,NA,3,2,0
59491264,122757552766,5580253,4309077,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,355,270,,13,2,NA,0,2,0
59491265,118533166604,5660675,4389499,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,355,0,,13,8,NA,0,2,0
59491266,120692895166,5655412,4384236,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,295,0,,13,2,NA,0,2,0
59491267,118533126653,5660983,4389807,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,355,0,,13,4,NA,1,1,0
59491268,123700319052,5568048,4296872,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2012,,,0,,240,0,,18,8,NA,3,1,0
59491269,117271701809,5660948,4389772,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2012,,,0,,355,270,,17,5,NA,2,1,0
59491270,114747953409,5567537,4296361,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2012,,,0,,355,0,,18,4,NA,0,1,0
59491271,118533519388,5660984,4389808,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2012,,,0,,355,0,,16,10,NA,3,1,0
59491272,123704299170,5665920,4394744,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1990,2012,,,0,,240,0,,22,3,NA,3,1,0
59491273,117629478037,5574144,4302968,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1991,2012,,,0,,240,0,,21,7,NA,2,1,0
59491274,118532541509,5660706,4389530,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2012,,,0,,295,0,,16,12,NA,2,1,0
59491275,123704299250,5660446,4389270,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,295,0,,15,3,NA,0,1,0
59491276,118533162536,5665578,4394402,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,295,0,,13,9,NA,0,1,0
59491277,122140713850,5660676,4389500,29,29,0,2927408,2904308,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,355,0,,15,7,NA,1,1,0
59491278,118533455479,5654960,4383784,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,355,0,,15,3,NA,0,1,0
59491279,118350415079,5660677,4389501,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,355,270,,15,9,NA,1,1,0
59491280,118532062023,5586081,4314905,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2012,,,0,,355,270,,12,9,NA,3,1,0
59491281,122757552928,5660815,4389639,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2012,,,0,,355,0,,16,10,NA,0,1,0
59491282,117644778046,5574027,4302851,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,355,0,,15,4,NA,2,1,0
59491283,118533471164,5574321,4303145,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,295,275,,15,6,NA,2,1,0
59491284,118530784846,5660985,4389809,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,355,0,,14,12,NA,3,2,0
59491285,118803788173,5574028,4302852,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2012,,,0,,355,0,,16,8,NA,0,2,0
59491286,110600960489,5655413,4384237,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2012,,,0,,295,275,,17,7,NA,3,2,0
59491287,123704299331,5665607,4394431,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1991,2012,,,0,,240,0,,21,7,NA,0,2,0
59491288,111205164552,5580130,4308954,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1989,2012,,,0,,240,0,,23,2,NA,0,2,0
59491289,117626219839,5665608,4394432,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2012,,,0,,240,0,,18,1,NA,0,2,0
59491290,118530875566,5660949,4389773,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2012,,,0,,355,0,,16,5,NA,3,2,0
59491291,122757553061,5660678,4389502,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,355,270,,13,6,NA,2,2,0
59491292,114998533354,5580137,4308961,29,29,0,2908309,2908309,76,0,0,0,0,0,0,0,0,0,474,1994,2012,,,0,,355,0,,18,12,NA,2,1,0
59491293,118532106683,5660447,4389271,29,29,0,2927408,2930501,76,0,0,0,0,0,0,0,0,0,474,2000,2012,,,0,,295,275,,12,8,NA,3,1,0
59491294,122087734118,5573991,4302815,29,29,0,2901106,2928604,76,0,0,0,0,0,0,0,0,0,474,1982,2012,,,0,,240,0,,30,2,NA,3,1,0
59491295,122147227420,5665579,4394403,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,295,0,,14,10,NA,3,1,0
59491296,123704299412,5655435,4384259,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2012,,,0,,295,275,,16,11,NA,0,1,0
59491297,117627421526,5574145,4302969,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1992,2012,,,0,,240,0,,20,6,NA,3,2,0
59491298,120723186706,5567638,4296462,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,355,0,,15,5,NA,2,2,0
59491299,120799522006,5660986,4389810,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,355,0,,14,4,NA,0,2,0
59491300,118533127030,5660987,4389811,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,355,0,,14,10,NA,3,2,0
59491301,120781453860,5660679,4389503,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,355,270,,14,12,NA,3,2,0
59491302,119685410045,5660448,4389272,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,295,0,,15,7,NA,3,2,0
59491303,118533124529,5580254,4309078,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,355,0,,14,2,NA,3,2,0
59491304,118532518795,5655414,4384238,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,295,0,,15,8,NA,3,2,0
59491305,123704299501,5574136,4302960,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2012,,,0,,355,0,,17,12,NA,0,2,0
59491306,116702885368,5660816,4389640,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2012,,,0,,355,0,,16,4,NA,3,2,0
59491307,118532502953,5591861,4320685,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,355,0,,15,4,NA,3,1,0
59491308,111159649170,5655436,4384260,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2012,,,0,,295,0,,16,5,NA,0,2,0
59491309,123704299684,5655437,4384261,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1992,2012,,,0,,295,275,,20,7,NA,0,1,0
59491310,118532549321,5660680,4389504,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,355,0,,14,9,NA,2,1,0
59491311,117626309900,5574137,4302961,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2012,,,0,,355,0,,17,6,NA,3,2,0
59491312,114319364057,5574146,4302970,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1991,2012,,,0,,240,0,,21,7,NA,0,2,0
59491313,118532063771,5567872,4296696,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2012,,,0,,295,0,,16,7,NA,3,2,0
59491314,112714777421,5660950,4389774,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2012,,,0,,355,270,,17,4,NA,0,2,0
59491315,110148370062,5567830,4296654,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1993,2012,,,0,,240,0,,19,3,NA,0,2,0
59491316,113544930608,5567535,4296359,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2012,,,0,,355,0,,18,11,NA,0,2,0
59491317,114735832687,5567864,4296688,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1985,2012,,,0,,240,0,,27,11,NA,3,2,0
59491318,118532066878,5654957,4383781,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2012,,,0,,355,0,,13,2,NA,2,1,0
59491319,117626236768,5567865,4296689,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1989,2012,,,0,,240,0,,23,7,NA,2,1,0
59491320,118525852774,5585772,4314596,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2012,,,0,,295,0,,12,5,NA,3,1,0
59491321,112318413117,5591856,4320680,15,29,0,2927408,1500602,76,0,0,0,0,0,0,0,0,0,474,1992,2012,,,0,,355,0,,20,4,NA,3,1,0
59491322,118530883070,5660811,4389635,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2012,,,0,,355,270,,16,10,NA,3,2,0
59491323,122147227772,5573986,4302810,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2012,,,0,,240,0,,18,9,NA,3,1,0
59491324,122147227853,5655438,4384262,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2012,,,0,,295,0,,15,2,NA,0,2,0
59491325,118530879987,5568049,4296873,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2012,,,0,,240,0,,17,12,NA,0,1,0
59491326,111657776220,5580133,4308957,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2012,,,0,,355,0,,18,10,NA,3,1,0
59491327,123704299765,5580247,4309071,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2012,,,0,,355,0,,11,5,NA,0,2,0
59491328,122147228078,5655187,4384011,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,355,0,,14,11,NA,3,2,0
59491329,118533490622,5660832,4389656,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,355,0,,14,5,NA,3,1,0
59491330,118530878158,5660988,4389812,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,355,0,,14,10,NA,3,2,0
59491331,119692768863,5655408,4384232,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2012,,,0,,295,0,,18,10,NA,3,2,0
59491332,120385517822,5574138,4302962,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1992,2012,,,0,,355,0,,20,10,NA,3,2,0
59491333,110148610390,5573992,4302816,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1988,2012,,,0,,240,0,,24,4,NA,2,2,0
59491334,118530880489,5567873,4296697,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2012,,,0,,295,0,,17,12,NA,0,2,0
59491335,110073485771,5665921,4394745,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1989,2012,,,0,,240,0,,23,3,NA,0,2,0
59491337,123704299846,5655149,4383973,29,29,0,2927408,2914703,76,0,0,0,0,0,0,0,0,0,474,1992,2012,,,0,,240,0,,20,9,NA,0,2,0
59491338,118533163184,5591857,4320681,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,355,0,,14,4,NA,0,2,0
59491339,118533453859,5660241,4389065,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2012,,,0,,355,0,,14,2,NA,3,2,0
59491340,122757553738,5660668,4389492,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2012,,,0,,355,0,,12,3,NA,0,2,0
59491341,119716563050,5574010,4302834,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1982,2012,,,0,,240,0,,30,6,NA,3,2,0
59491342,123704299927,5567677,4296501,29,29,0,2927408,2916708,76,0,0,0,0,0,0,0,0,0,474,1974,2012,,,0,,240,0,,38,10,NA,3,2,0
59491343,118526115889,5586082,4314906,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2012,,,0,,355,270,,11,3,NA,2,1,0
